1492797931.97, 111116030250, -379, 26, 0, 32790, 27536, 1422, 00, 04, 09, 20
1492797932.94, 111416020241, -142, 25, 0, 32766, 27120, 1834, 00, 03, 54, 28
1492797933.91, 111416020137, -189, 26, 0, 32840, 27380, 2338, 00, 04, 01, 48
1492797934.88, 111116030451, -14, 27, 0, 32885, 27588, 1898, 00, 04, 04, 34
1492797935.86, 111116030243, -404, 27, 0, 32820, 27604, 1518, 00, 04, 07, 34
1492797936.83, 111116030250, -372, 26, 0, 32788, 27540, 1422, 00, 04, 09, 25
1492797937.8, 111416020241, -139, 25, 0, 32764, 27120, 1838, 00, 03, 54, 33
1492797938.78, 111416020137, -183, 26, 0, 32836, 27376, 2350, 00, 04, 01, 53
1492797939.75, 111116030451, -44, 27, 0, 32893, 27596, 1898, 00, 04, 04, 39
1492797940.72, 111116030243, -404, 27, 0, 32820, 27608, 1518, 00, 04, 07, 39
1492797941.7, 111116030250, -361, 26, 0, 32785, 27540, 1426, 00, 04, 09, 30
1492797942.67, 111416020241, -124, 25, 0, 32753, 27120, 1838, 00, 03, 54, 37
1492797943.64, 111416020137, -186, 26, 0, 32838, 27376, 2346, 00, 04, 01, 57
1492797944.61, 111116030451, -37, 27, 0, 32891, 27604, 1902, 00, 04, 04, 44
1492797945.59, 111116030243, -404, 27, 0, 32820, 27604, 1518, 00, 04, 07, 44
1492797946.56, 111116030250, -390, 27, 0, 32793, 27544, 1418, 00, 04, 09, 35
1492797947.53, 111416020241, -130, 25, 0, 32757, 27128, 1838, 00, 03, 54, 42
1492797948.51, 111416020137, -187, 26, 0, 32839, 27380, 2342, 00, 04, 02, 02
1492797949.48, 111116030451, -89, 27, 0, 32905, 27592, 1898, 00, 04, 04, 49
1492797950.45, 111116030243, -365, 27, 0, 32811, 27624, 1518, 00, 04, 07, 48
1492797951.43, 111116030250, -365, 26, 0, 32786, 27536, 1418, 00, 04, 09, 40
1492797952.4, 111416020241, -123, 25, 0, 32752, 27128, 1838, 00, 03, 54, 47
1492797953.37, 111416020137, -173, 26, 0, 32829, 27380, 2342, 00, 04, 02, 07
1492797954.34, 111116030451, -77, 27, 0, 32902, 27600, 1898, 00, 04, 04, 54
1492797955.32, 111116030243, -382, 27, 0, 32815, 27608, 1518, 00, 04, 07, 53
1492797956.29, 111116030250, -379, 27, 0, 32790, 27552, 1414, 00, 04, 09, 45
1492797957.27, 111416020241, -141, 25, 0, 32765, 27124, 1838, 00, 03, 54, 51
1492797958.24, 111416020137, -196, 26, 0, 32845, 27380, 2342, 00, 04, 02, 12
1492797959.21, 111116030451, 3, 27, 0, 32880, 27600, 1898, 00, 04, 04, 59
1492797960.18, 111116030243, -409, 27, 0, 32821, 27608, 1518, 00, 04, 07, 58
1492797961.15, 111116030250, -361, 27, 0, 32785, 27544, 1414, 00, 04, 09, 50
1492797962.13, 111416020241, -127, 25, 0, 32755, 27124, 1838, 00, 03, 54, 56
1492797963.1, 111416020137, -198, 26, 0, 32846, 27384, 2342, 00, 04, 02, 16
1492797964.07, 111116030451, -48, 27, 0, 32894, 27604, 1894, 00, 04, 05, 03
1492797965.05, 111116030243, -395, 27, 0, 32818, 27616, 1518, 00, 04, 08, 03
1492797966.02, 111116030250, -376, 27, 0, 32789, 27548, 1418, 00, 04, 09, 55
1492797966.99, 111416020241, -134, 25, 0, 32760, 27124, 1838, 00, 03, 55, 01
1492797967.97, 111416020137, -183, 26, 0, 32836, 27380, 2350, 00, 04, 02, 21
1492797968.94, 111116030451, -55, 27, 0, 32896, 27608, 1890, 00, 04, 05, 08
1492797969.91, 111116030243, -404, 27, 0, 32820, 27608, 1514, 00, 04, 08, 08
1492797970.88, 111116030250, -372, 27, 0, 32788, 27544, 1414, 00, 04, 10, 00
1492797971.86, 111416020241, -129, 25, 0, 32756, 27136, 1838, 00, 03, 55, 05
1492797972.83, 111416020137, -183, 26, 0, 32836, 27384, 2350, 00, 04, 02, 26
1492797973.8, 111116030451, -55, 27, 0, 32896, 27604, 1894, 00, 04, 05, 13
